time,x_true,y_true,vx_true,vy_true,x_meas,y_meas,vx_meas,vy_meas
0.54,27.496498826230127,14.958752454753355,49.618971522741916,30.116822520592358,26.682644257798685,15.102276732097947,47.27552193900437,25.47888919689999
0.55,28.04393327255116,15.177799075454718,49.74038181558622,30.039516639020412,27.33209158739267,16.170557970437397,44.597582342692206,33.13115563857563
0.56,28.440000120534382,15.385507033508317,49.76096809239933,30.065571838246072,30.042877423687244,14.565965254783931,49.83689975781533,28.985253145092827
0.57,28.849415346303175,15.646005616266985,49.785948735213054,30.140976034799884,29.557003205608268,16.422513870938445,49.115036082243535,27.976102361813737
0.58,29.43198314035013,15.926067058275008,49.82912197920908,30.035917810250492,28.657895862483887,15.721287024683365,53.14873212394442,29.247561655588413
0.59,30.010456127495427,16.30103227841258,49.969193029435914,30.010664325694833,29.862391723458938,16.161404798292708,50.45896445230842,33.92171249859878
0.6,30.530117697913404,16.623135643558808,49.91918881716051,29.91789904306156,31.126678877405894,17.200471504266627,49.664979003304076,28.623013586001235
0.61,31.063064764063505,16.883183751851785,49.81519020393503,29.984584216994016,29.910797705795524,19.179304430592815,50.40150541402776,29.842535904927477
0.62,31.609622286447863,17.061173266393602,49.75351782718353,29.996373326357794,31.72878451086178,17.13409880120769,47.95511195126155,27.803657827407925
0.63,31.946326804966873,17.52680283173729,49.6895341988099,29.963381487826304,31.47152427611471,19.52962362467521,51.105142122878746,30.416470541746914
0.64,32.48234828149235,17.79423304355458,49.71723934069144,29.83600693209473,32.47988404435005,16.758257117165662,50.18484119415164,28.57692700682046
0.65,32.87469702126899,17.766903936937,49.80019226365824,29.68072319267712,34.190054112550854,19.814122288723176,49.61090203640631,33.48502278435147
0.66,33.34146239136169,17.969883813014214,49.79113403168094,29.377629827271125,33.97300090864092,20.363140548296197,52.91098751677211,28.562438168275804
0.67,33.66519032372717,18.14478130743357,49.74040407381126,29.28319157613438,34.377601584086115,17.113325508987526,49.63173066803021,28.21876658389348
0.68,34.02312153290232,18.33979025763487,49.96590771853723,29.252232188718512,34.5601405077952,19.63553309686933,51.00878512348002,32.121132136613866
0.69,34.29336778193333,18.66690585074495,50.06656466886672,29.1859465697422,36.09306106859205,19.950631358225287,50.96471566527325,25.32456185191505
0.70,34.866991082204514,18.933755809220074,50.10338287354584,29.035421544533698,33.070627795625036,19.77661634711206,51.345173413615015,29.804100321367123
0.71,35.28450353367709,19.3392527009348,50.12761053301957,28.92834621484284,34.627451143181425,19.733705345123365,50.408522333495355,26.73876570213012
0.72,35.76537456866886,19.837905860463877,49.96135454544665,28.985836080858153,36.61642639187226,17.606068554450083,51.275872506039555,29.576488015735308
0.73,36.10729763906743,19.943061772426837,49.80681945262097,29.010162844187825,35.436013730779976,21.018586722679096,53.483121059354346,28.646866883961444
0.74,36.49030407282493,20.187493369959814,49.928405097366735,28.980808643662083,35.01080297101118,20.153938062227596,51.132350149279844,27.35836851037173
0.75,37.1288314652556,20.419037639076528,49.99193741428716,29.00072904821776,38.939369816081914,20.017783013206085,47.96117230107093,29.93257339721138
0.76,37.682567170969286,20.79004786340205,49.765360624013574,28.871587105781853,36.01286658286786,20.03917102771386,51.71569135106959,29.431854830643122
0.77,38.16549256887864,21.027469129176396,49.84842482218014,28.678516901020032,38.336228362688736,19.425640848326424,49.95002774690993,28.472498830948993
0.78,38.627076948729375,21.238557197756386,49.967872129933134,28.799540936349743,39.53427820305287,21.667432599877632,51.363335856755036,28.88230142383858
0.79,39.27182641924515,21.411285824632646,50.00688485861279,29.076643569272438,39.410237720266686,20.231250938644155,48.730700709096936,30.420013909367597
0.8,39.49847755139036,21.771135575715956,50.04274309553217,29.123898255850627,39.561025989585,20.674549785239716,51.032790216621954,30.502921298916135
0.81,39.967501738275416,22.184592933564907,50.26462379645076,29.203821347466466,37.31471785361039,21.893751648795664,48.838981686461615,27.18357697999537
0.82,40.49328490161125,22.500510770389816,50.328283382825,29.249009796170494,41.69485977761453,22.20611765109688,51.10465032954963,30.176384805054784
0.83,40.90069158258019,22.867674182438773,50.43537153114236,29.382174693077427,40.18019286821902,22.880984903596325,51.10220988553709,23.52038519041633
0.84,41.47700483496811,23.09402134588535,50.551942745576724,29.46146601327849,40.35215425248442,24.005286073347612,48.960179225747744,32.26700476903233
0.85,41.875699406190144,23.52351899228996,50.487724394364804,29.6172297046451,39.374990195611666,24.45222396909671,48.45003288308592,28.411865576477584
0.86,42.35043348971995,23.75506904176467,50.64673036508721,29.751263458369746,41.89257509879527,23.869707666981974,48.26480688139355,34.09637429860314
0.87,42.90108594460373,24.048977295647944,50.67551675483757,29.57608892494253,45.346828515940295,23.688431574995924,52.57842391177949,31.4581335984333
0.88,43.47222240833231,24.444387795002516,50.655768406060794,29.851182793863405,42.26820868630445,24.373322866333126,54.12889110533445,32.10486451850835
0.89,44.0307343766952,24.567726350696393,50.68608382988456,29.872616073659472,41.49503204556096,22.665041538512973,49.85133208130629,30.107221910493596
0.9,44.49237986634135,24.775685103507865,50.763403570236356,29.923097656961726,42.60837018054262,24.668536427509007,49.80449406983943,29.898164960851968
0.91,45.16432719480317,24.91058056240303,50.824469145756154,29.96920790020182,47.226387297670485,22.61234170537909,50.4795513096631,27.315672340262253
0.92,45.66390405947836,25.09886571854453,50.82012952442921,29.956487669011512,44.74716404176546,23.92593516999556,51.70082412150294,30.197043575794734
0.93,46.085805676691876,25.42054292280822,50.89792420061745,30.026440021807208,46.969513264239815,25.235526843398656,49.94205265055775,27.200594006012757
0.94,46.51593646241553,25.839671839693867,50.81562593412302,29.863902880736372,44.85108756738587,24.580283974938414,49.418921851841,33.94720492966712
0.95,47.04468015857823,26.250632035158635,50.930566861217265,29.91796083034752,46.59718842518378,25.514434399380672,52.38876278060313,29.06537388850824
0.96,47.5971751927319,26.62391736767961,51.06434252534488,29.965535426553753,48.00390192554374,27.59433953757687,53.21212971273637,28.65481936096831
0.97,48.10047749234491,26.764691140749676,50.975808640482,30.04741998560803,46.926652645167465,27.24045657109475,47.812032798537246,29.07530497489779
0.98,48.62549788422618,27.180347091751717,51.05483332129391,29.95151066008174,49.16357689064606,26.66729437206097,49.50379428826068,31.382039277915982
0.99,49.00817563434578,27.369520709526025,50.98621825303446,29.963409820439352,49.35985513316537,27.059722908625165,48.576314958980376,26.316900679382776
